nomor,ruangan,status_prioritas,nama,nik,waktu,status,created_at,updated_at,waktu_dilayani,waktu_total_sistem,riwayat_waktu
A30,poli_umum,5,Bob,9928316733366556,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:51:39,0,2276,"[{""waktu"":""0"",""waktu_dilayani"":466,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:51:33.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1599,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:51:34.000000Z""},{""waktu"":""0"",""waktu_dilayani"":342,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:51:36.000000Z""},{""waktu"":""0"",""waktu_dilayani"":281,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:51:37.000000Z""}]"
A31,poli_umum,5,Emma,6556542783218363,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:51:44,0,1517,"[{""waktu"":""0"",""waktu_dilayani"":322,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:51:38.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1348,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:51:39.000000Z""},{""waktu"":""0"",""waktu_dilayani"":511,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:51:40.000000Z""},{""waktu"":""0"",""waktu_dilayani"":319,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:51:42.000000Z""}]"
A32,poli_umum,5,Sophia,1827535957659487,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:51:45,0,2198,"[{""waktu"":""0"",""waktu_dilayani"":500,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:51:40.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1747,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:51:41.000000Z""},{""waktu"":""0"",""waktu_dilayani"":597,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:51:42.000000Z""},{""waktu"":""0"",""waktu_dilayani"":193,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:51:44.000000Z""}]"
A33,poli_umum,5,Oliver,4638399728326329,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:51:48,0,1560,"[{""waktu"":""0"",""waktu_dilayani"":399,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:51:44.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1203,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:51:45.000000Z""},{""waktu"":""0"",""waktu_dilayani"":385,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:51:46.000000Z""},{""waktu"":""0"",""waktu_dilayani"":436,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:51:47.000000Z""}]"
A34,poli_umum,5,Emma,2655210426500212,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:51:49,0,2196,"[{""waktu"":""0"",""waktu_dilayani"":308,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:51:45.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1556,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:51:46.000000Z""},{""waktu"":""0"",""waktu_dilayani"":330,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:51:47.000000Z""},{""waktu"":""0"",""waktu_dilayani"":416,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:51:48.000000Z""}]"
A35,poli_umum,5,Alice,4286962942160003,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:51:52,0,2321,"[{""waktu"":""0"",""waktu_dilayani"":368,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:51:48.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1027,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:51:49.000000Z""},{""waktu"":""0"",""waktu_dilayani"":386,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:51:50.000000Z""},{""waktu"":""0"",""waktu_dilayani"":434,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:51:51.000000Z""}]"
A36,poli_umum,5,John,3617902455217686,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:51:53,0,1622,"[{""waktu"":""0"",""waktu_dilayani"":412,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:51:49.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1437,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:51:50.000000Z""},{""waktu"":""0"",""waktu_dilayani"":301,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:51:51.000000Z""},{""waktu"":""0"",""waktu_dilayani"":219,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:51:52.000000Z""}]"
A37,poli_umum,5,Emma,2717340053225095,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:51:56,0,1850,"[{""waktu"":""0"",""waktu_dilayani"":398,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:51:52.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1127,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:51:53.000000Z""},{""waktu"":""0"",""waktu_dilayani"":555,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:51:54.000000Z""},{""waktu"":""0"",""waktu_dilayani"":444,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:51:55.000000Z""}]"
A38,poli_umum,5,Oliver,6366867844555703,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:51:57,0,1682,"[{""waktu"":""0"",""waktu_dilayani"":490,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:51:53.000000Z""},{""waktu"":""0"",""waktu_dilayani"":963,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:51:54.000000Z""},{""waktu"":""0"",""waktu_dilayani"":441,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:51:55.000000Z""},{""waktu"":""0"",""waktu_dilayani"":393,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:51:56.000000Z""}]"
A39,poli_umum,5,Emma,7692606806027510,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:51:59,0,2225,"[{""waktu"":""0"",""waktu_dilayani"":436,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:51:56.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1317,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:51:57.000000Z""},{""waktu"":""0"",""waktu_dilayani"":316,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:51:58.000000Z""},{""waktu"":""0"",""waktu_dilayani"":210,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:51:58.000000Z""}]"
A40,poli_umum,5,Bob,9440136761989983,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:00,0,2257,"[{""waktu"":""0"",""waktu_dilayani"":358,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:51:57.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1097,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:51:58.000000Z""},{""waktu"":""0"",""waktu_dilayani"":392,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:51:59.000000Z""},{""waktu"":""0"",""waktu_dilayani"":293,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:51:59.000000Z""}]"
A41,poli_umum,5,Charlie,6540925627482964,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:03,0,2052,"[{""waktu"":""0"",""waktu_dilayani"":302,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:00.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1570,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:52:00.000000Z""},{""waktu"":""0"",""waktu_dilayani"":447,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:01.000000Z""},{""waktu"":""0"",""waktu_dilayani"":352,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:52:02.000000Z""}]"
A42,poli_umum,5,Bob,1414468359908434,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:04,0,2053,"[{""waktu"":""0"",""waktu_dilayani"":544,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:00.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1744,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:52:01.000000Z""},{""waktu"":""0"",""waktu_dilayani"":557,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:02.000000Z""},{""waktu"":""0"",""waktu_dilayani"":465,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:52:03.000000Z""}]"
A43,poli_umum,5,Charlie,3501851950446774,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:06,0,1781,"[{""waktu"":""0"",""waktu_dilayani"":589,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:03.000000Z""},{""waktu"":""0"",""waktu_dilayani"":951,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:52:04.000000Z""},{""waktu"":""0"",""waktu_dilayani"":545,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:05.000000Z""},{""waktu"":""0"",""waktu_dilayani"":478,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:52:06.000000Z""}]"
A44,poli_umum,5,Bob,3484891624453131,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:07,0,1738,"[{""waktu"":""0"",""waktu_dilayani"":393,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:04.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1559,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:52:05.000000Z""},{""waktu"":""0"",""waktu_dilayani"":308,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:06.000000Z""},{""waktu"":""0"",""waktu_dilayani"":185,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:52:06.000000Z""}]"
A45,poli_umum,5,Emily,3351742039946321,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:10,0,1911,"[{""waktu"":""0"",""waktu_dilayani"":316,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:07.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1105,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:52:07.000000Z""},{""waktu"":""0"",""waktu_dilayani"":368,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:08.000000Z""},{""waktu"":""0"",""waktu_dilayani"":366,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:52:09.000000Z""}]"
A46,poli_umum,5,Emma,1007870272277659,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:11,0,1566,"[{""waktu"":""0"",""waktu_dilayani"":593,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:08.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1646,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:52:08.000000Z""},{""waktu"":""0"",""waktu_dilayani"":367,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:09.000000Z""},{""waktu"":""0"",""waktu_dilayani"":309,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:52:10.000000Z""}]"
A47,poli_umum,5,John,3399247440157331,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:13,0,2218,"[{""waktu"":""0"",""waktu_dilayani"":589,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:10.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1236,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:52:11.000000Z""},{""waktu"":""0"",""waktu_dilayani"":575,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:12.000000Z""},{""waktu"":""0"",""waktu_dilayani"":195,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:52:12.000000Z""}]"
A48,poli_umum,5,Emma,1092285141823072,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:14,0,2012,"[{""waktu"":""0"",""waktu_dilayani"":520,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:11.000000Z""},{""waktu"":""0"",""waktu_dilayani"":924,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:52:12.000000Z""},{""waktu"":""0"",""waktu_dilayani"":383,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:12.000000Z""},{""waktu"":""0"",""waktu_dilayani"":279,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:52:13.000000Z""}]"
A49,poli_umum,5,Jane,9330710587173939,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:17,0,1558,"[{""waktu"":""0"",""waktu_dilayani"":351,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:14.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1148,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:52:14.000000Z""},{""waktu"":""0"",""waktu_dilayani"":436,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:15.000000Z""},{""waktu"":""0"",""waktu_dilayani"":331,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:52:16.000000Z""}]"
A50,poli_umum,5,Alice,776847432512215,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:18,0,1553,"[{""waktu"":""0"",""waktu_dilayani"":441,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:15.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1642,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:52:15.000000Z""},{""waktu"":""0"",""waktu_dilayani"":478,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:16.000000Z""},{""waktu"":""0"",""waktu_dilayani"":199,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:52:17.000000Z""}]"
A51,poli_umum,5,Jane,9341827071962326,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:20,0,1650,"[{""waktu"":""0"",""waktu_dilayani"":570,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:17.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1229,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:52:18.000000Z""},{""waktu"":""0"",""waktu_dilayani"":334,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:19.000000Z""},{""waktu"":""0"",""waktu_dilayani"":381,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:52:19.000000Z""}]"
A52,poli_umum,5,Alice,6666945488300084,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:21,0,2254,"[{""waktu"":""0"",""waktu_dilayani"":548,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:18.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1095,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:52:19.000000Z""},{""waktu"":""0"",""waktu_dilayani"":305,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:20.000000Z""},{""waktu"":""0"",""waktu_dilayani"":401,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:52:20.000000Z""}]"
A53,poli_umum,5,Emily,8043201772789887,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:24,0,2136,"[{""waktu"":""0"",""waktu_dilayani"":472,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:20.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1419,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:52:21.000000Z""},{""waktu"":""0"",""waktu_dilayani"":388,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:22.000000Z""},{""waktu"":""0"",""waktu_dilayani"":184,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:52:23.000000Z""}]"
A54,poli_umum,5,Emily,1620724704019782,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:24,0,1568,"[{""waktu"":""0"",""waktu_dilayani"":447,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:21.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1642,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:52:22.000000Z""},{""waktu"":""0"",""waktu_dilayani"":535,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:23.000000Z""},{""waktu"":""0"",""waktu_dilayani"":220,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:52:24.000000Z""}]"
A55,poli_umum,5,Charlie,9662501505489684,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:27,0,1936,"[{""waktu"":""0"",""waktu_dilayani"":487,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:24.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1363,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:52:24.000000Z""},{""waktu"":""0"",""waktu_dilayani"":500,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:25.000000Z""},{""waktu"":""0"",""waktu_dilayani"":447,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:52:26.000000Z""}]"
A56,poli_umum,5,Oliver,7154830396024526,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:28,0,2355,"[{""waktu"":""0"",""waktu_dilayani"":322,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:25.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1291,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:52:25.000000Z""},{""waktu"":""0"",""waktu_dilayani"":572,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:26.000000Z""},{""waktu"":""0"",""waktu_dilayani"":463,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:52:27.000000Z""}]"
A57,poli_umum,5,Jane,6630626478733871,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:32,0,1651,"[{""waktu"":""0"",""waktu_dilayani"":599,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:27.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1121,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:52:28.000000Z""},{""waktu"":""0"",""waktu_dilayani"":590,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:30.000000Z""},{""waktu"":""0"",""waktu_dilayani"":262,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:52:31.000000Z""}]"
A58,poli_umum,5,Bob,5362807064691717,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:32,0,2331,"[{""waktu"":""0"",""waktu_dilayani"":503,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:28.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1333,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:52:30.000000Z""},{""waktu"":""0"",""waktu_dilayani"":585,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:31.000000Z""},{""waktu"":""0"",""waktu_dilayani"":431,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:52:32.000000Z""}]"
A59,poli_umum,5,John,137398588671885,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:35,0,1594,"[{""waktu"":""0"",""waktu_dilayani"":503,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:32.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1592,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:52:33.000000Z""},{""waktu"":""0"",""waktu_dilayani"":454,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:33.000000Z""},{""waktu"":""0"",""waktu_dilayani"":223,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:52:34.000000Z""}]"
A60,poli_umum,5,Bob,1828774288848825,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:36,0,1884,"[{""waktu"":""0"",""waktu_dilayani"":532,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:33.000000Z""},{""waktu"":""0"",""waktu_dilayani"":904,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:52:33.000000Z""},{""waktu"":""0"",""waktu_dilayani"":362,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:34.000000Z""},{""waktu"":""0"",""waktu_dilayani"":222,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:52:35.000000Z""}]"
A61,poli_umum,5,Charlie,5252647888526451,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:40,0,1561,"[{""waktu"":""0"",""waktu_dilayani"":336,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:36.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1762,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:52:36.000000Z""},{""waktu"":""0"",""waktu_dilayani"":336,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:37.000000Z""},{""waktu"":""0"",""waktu_dilayani"":186,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:52:38.000000Z""}]"
A62,poli_umum,5,Jane,7069676343264289,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:41,0,1659,"[{""waktu"":""0"",""waktu_dilayani"":585,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:37.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1008,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:52:37.000000Z""},{""waktu"":""0"",""waktu_dilayani"":374,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:38.000000Z""},{""waktu"":""0"",""waktu_dilayani"":344,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:52:40.000000Z""}]"
A63,poli_umum,5,Sophia,9576745155742416,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:52:44,0,2249,"[{""waktu"":""0"",""waktu_dilayani"":581,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:40.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1754,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:52:41.000000Z""},{""waktu"":""0"",""waktu_dilayani"":462,""ruangan"":""poli_umum"",""updated_at"":""2024-07-15T07:52:41.000000Z""},{""waktu"":""0"",""waktu_dilayani"":392,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:52:42.000000Z""}]"
B1,poli_gigi,14,Emma,6909009063744613,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:50:14,0,664,"[{""waktu"":""0"",""waktu_dilayani"":791,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:50:08.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1014,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:50:09.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1162,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:50:11.000000Z""},{""waktu"":""0"",""waktu_dilayani"":452,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:50:13.000000Z""}]"
B2,poli_gigi,14,Bob,6573188529668240,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:50:16,0,781,"[{""waktu"":""0"",""waktu_dilayani"":1136,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:50:09.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1336,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:50:11.000000Z""},{""waktu"":""0"",""waktu_dilayani"":885,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:50:13.000000Z""},{""waktu"":""0"",""waktu_dilayani"":359,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:50:15.000000Z""}]"
B3,poli_gigi,14,Emma,469714372679272,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:50:22,0,714,"[{""waktu"":""0"",""waktu_dilayani"":1021,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:50:15.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1641,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:50:16.000000Z""},{""waktu"":""0"",""waktu_dilayani"":888,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:50:18.000000Z""},{""waktu"":""0"",""waktu_dilayani"":247,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:50:20.000000Z""}]"
B4,poli_gigi,5,John,5209290499304556,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:50:24,0,1853,"[{""waktu"":""0"",""waktu_dilayani"":856,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:50:17.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1455,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:50:18.000000Z""},{""waktu"":""0"",""waktu_dilayani"":852,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:50:20.000000Z""},{""waktu"":""0"",""waktu_dilayani"":324,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:50:22.000000Z""}]"
B5,poli_gigi,5,Charlie,8136368982883584,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:50:28,0,1885,"[{""waktu"":""0"",""waktu_dilayani"":818,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:50:22.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1390,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:50:24.000000Z""},{""waktu"":""0"",""waktu_dilayani"":918,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:50:26.000000Z""},{""waktu"":""0"",""waktu_dilayani"":296,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:50:27.000000Z""}]"
B6,poli_gigi,5,John,5972487302286361,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:50:30,0,1948,"[{""waktu"":""0"",""waktu_dilayani"":686,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:50:24.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1242,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:50:26.000000Z""},{""waktu"":""0"",""waktu_dilayani"":679,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:50:27.000000Z""},{""waktu"":""0"",""waktu_dilayani"":272,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:50:28.000000Z""}]"
B7,poli_gigi,5,Emma,3612766806558952,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:50:35,0,2227,"[{""waktu"":""0"",""waktu_dilayani"":1152,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:50:29.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1099,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:50:30.000000Z""},{""waktu"":""0"",""waktu_dilayani"":846,""ruangan"":""poli_gigi"",""updated_at"":""2024-07-15T07:50:31.000000Z""},{""waktu"":""0"",""waktu_dilayani"":311,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:50:33.000000Z""}]"
C1,poli_kia,14,Jane,4325233792012588,0,sudah_dilayani,2024-07-18 00:00:00,2024-07-15 14:50:17,0,684,"[{""waktu"":""0"",""waktu_dilayani"":697,""ruangan"":""poli_kia"",""updated_at"":""2024-07-15T07:50:09.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1485,""ruangan"":""lab"",""updated_at"":""2024-07-15T07:50:11.000000Z""},{""waktu"":""0"",""waktu_dilayani"":679,""ruangan"":""poli_kia"",""updated_at"":""2024-07-15T07:50:13.000000Z""},{""waktu"":""0"",""waktu_dilayani"":405,""ruangan"":""apotik"",""updated_at"":""2024-07-15T07:50:15.000000Z""}]"
