nomor,ruangan,status_prioritas,nama,nik,waktu,status,created_at,updated_at,waktu_dilayani,waktu_total_sistem,riwayat_waktu
A28,poli_umum,4,James,3078408574012419,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:29:05",0,2468,"[{""waktu"":""0"",""waktu_dilayani"":377,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:28:52.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1274,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:28:54.000000Z""},{""waktu"":""0"",""waktu_dilayani"":364,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:28:59.000000Z""},{""waktu"":""0"",""waktu_dilayani"":453,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:29:02.000000Z""}]"
A29,poli_umum,4,Sophia,8657495278838329,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:29:10",0,2564,"[{""waktu"":""0"",""waktu_dilayani"":370,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:28:56.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1242,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:28:59.000000Z""},{""waktu"":""0"",""waktu_dilayani"":562,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:05.000000Z""},{""waktu"":""0"",""waktu_dilayani"":390,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:29:07.000000Z""}]"
A30,poli_umum,4,Emily,1967109285342263,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:29:14",0,2825,"[{""waktu"":""0"",""waktu_dilayani"":536,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:02.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1507,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:29:05.000000Z""},{""waktu"":""0"",""waktu_dilayani"":397,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:10.000000Z""},{""waktu"":""0"",""waktu_dilayani"":385,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:29:12.000000Z""}]"
A31,poli_umum,4,Emily,5768840509689947,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:29:19",0,2634,"[{""waktu"":""0"",""waktu_dilayani"":363,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:07.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1257,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:29:10.000000Z""},{""waktu"":""0"",""waktu_dilayani"":597,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:15.000000Z""},{""waktu"":""0"",""waktu_dilayani"":417,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:29:17.000000Z""}]"
A32,poli_umum,4,Alice,1972936909005296,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:29:24",0,2491,"[{""waktu"":""0"",""waktu_dilayani"":520,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:12.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1168,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:29:15.000000Z""},{""waktu"":""0"",""waktu_dilayani"":351,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:19.000000Z""},{""waktu"":""0"",""waktu_dilayani"":452,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:29:21.000000Z""}]"
A33,poli_umum,4,Emily,1847154626663932,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:29:30",0,2587,"[{""waktu"":""0"",""waktu_dilayani"":497,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:17.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1352,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:29:19.000000Z""},{""waktu"":""0"",""waktu_dilayani"":373,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:24.000000Z""},{""waktu"":""0"",""waktu_dilayani"":365,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:29:27.000000Z""}]"
A34,poli_umum,4,Oliver,4239370808976939,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:29:34",0,2749,"[{""waktu"":""0"",""waktu_dilayani"":442,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:21.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1326,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:29:24.000000Z""},{""waktu"":""0"",""waktu_dilayani"":561,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:30.000000Z""},{""waktu"":""0"",""waktu_dilayani"":420,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:29:32.000000Z""}]"
A35,poli_umum,4,Emma,8760006788195579,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:29:39",0,2472,"[{""waktu"":""0"",""waktu_dilayani"":411,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:27.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1251,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:29:30.000000Z""},{""waktu"":""0"",""waktu_dilayani"":366,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:35.000000Z""},{""waktu"":""0"",""waktu_dilayani"":444,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:29:37.000000Z""}]"
A36,poli_umum,4,Jane,0420948448636157,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:29:44",0,2643,"[{""waktu"":""0"",""waktu_dilayani"":576,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:32.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1285,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:29:35.000000Z""},{""waktu"":""0"",""waktu_dilayani"":302,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:39.000000Z""},{""waktu"":""0"",""waktu_dilayani"":480,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:29:41.000000Z""}]"
A37,poli_umum,4,James,4081545839990945,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:29:49",0,2680,"[{""waktu"":""0"",""waktu_dilayani"":563,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:37.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1508,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:29:39.000000Z""},{""waktu"":""0"",""waktu_dilayani"":405,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:44.000000Z""},{""waktu"":""0"",""waktu_dilayani"":204,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:29:47.000000Z""}]"
A38,poli_umum,4,Alice,8642096551218781,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:29:55",0,2465,"[{""waktu"":""0"",""waktu_dilayani"":500,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:41.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1186,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:29:44.000000Z""},{""waktu"":""0"",""waktu_dilayani"":538,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:49.000000Z""},{""waktu"":""0"",""waktu_dilayani"":241,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:29:52.000000Z""}]"
A39,poli_umum,4,Bob,7915896354257308,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:29:59",0,2782,"[{""waktu"":""0"",""waktu_dilayani"":399,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:47.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1348,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:29:49.000000Z""},{""waktu"":""0"",""waktu_dilayani"":582,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:55.000000Z""},{""waktu"":""0"",""waktu_dilayani"":453,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:29:57.000000Z""}]"
A40,poli_umum,4,Alice,7693731977591004,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:30:03",0,2430,"[{""waktu"":""0"",""waktu_dilayani"":573,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:52.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1227,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:29:55.000000Z""},{""waktu"":""0"",""waktu_dilayani"":418,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:59.000000Z""},{""waktu"":""0"",""waktu_dilayani"":212,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:30:02.000000Z""}]"
A41,poli_umum,4,Alice,3795599042655180,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:30:07",0,2877,"[{""waktu"":""0"",""waktu_dilayani"":486,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:29:57.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1789,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:29:59.000000Z""},{""waktu"":""0"",""waktu_dilayani"":399,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:04.000000Z""},{""waktu"":""0"",""waktu_dilayani"":203,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:30:05.000000Z""}]"
A42,poli_umum,4,Alice,9085306455391691,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:30:13",0,1996,"[{""waktu"":""0"",""waktu_dilayani"":351,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:02.000000Z""},{""waktu"":""0"",""waktu_dilayani"":993,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:30:04.000000Z""},{""waktu"":""0"",""waktu_dilayani"":447,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:08.000000Z""},{""waktu"":""0"",""waktu_dilayani"":205,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:30:10.000000Z""}]"
A43,poli_umum,4,Sophia,0948814630622132,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:30:18",0,2966,"[{""waktu"":""0"",""waktu_dilayani"":510,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:05.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1642,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:30:07.000000Z""},{""waktu"":""0"",""waktu_dilayani"":563,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:13.000000Z""},{""waktu"":""0"",""waktu_dilayani"":251,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:30:16.000000Z""}]"
A44,poli_umum,4,Emma,9873726209064632,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:30:21",0,2277,"[{""waktu"":""0"",""waktu_dilayani"":386,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:10.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1161,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:30:13.000000Z""},{""waktu"":""0"",""waktu_dilayani"":349,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:18.000000Z""},{""waktu"":""0"",""waktu_dilayani"":381,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:30:20.000000Z""}]"
A45,poli_umum,4,Sophia,3326798337677463,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:30:26",0,2915,"[{""waktu"":""0"",""waktu_dilayani"":583,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:16.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1595,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:30:18.000000Z""},{""waktu"":""0"",""waktu_dilayani"":505,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:22.000000Z""},{""waktu"":""0"",""waktu_dilayani"":232,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:30:24.000000Z""}]"
A46,poli_umum,4,Sophia,8681970697352734,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:30:31",0,2409,"[{""waktu"":""0"",""waktu_dilayani"":571,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:20.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1025,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:30:22.000000Z""},{""waktu"":""0"",""waktu_dilayani"":495,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:26.000000Z""},{""waktu"":""0"",""waktu_dilayani"":318,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:30:28.000000Z""}]"
A47,poli_umum,4,Charlie,6797081521733587,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:30:35",0,2686,"[{""waktu"":""0"",""waktu_dilayani"":582,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:24.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1150,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:30:26.000000Z""},{""waktu"":""0"",""waktu_dilayani"":510,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:31.000000Z""},{""waktu"":""0"",""waktu_dilayani"":444,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:30:33.000000Z""}]"
A48,poli_umum,4,Emma,6580343060254596,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:30:38",0,2253,"[{""waktu"":""0"",""waktu_dilayani"":464,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:28.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1182,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:30:31.000000Z""},{""waktu"":""0"",""waktu_dilayani"":325,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:35.000000Z""},{""waktu"":""0"",""waktu_dilayani"":282,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:30:37.000000Z""}]"
A49,poli_umum,4,Oliver,5895341922942074,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:30:43",0,2893,"[{""waktu"":""0"",""waktu_dilayani"":363,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:33.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1727,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:30:35.000000Z""},{""waktu"":""0"",""waktu_dilayani"":371,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:39.000000Z""},{""waktu"":""0"",""waktu_dilayani"":432,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:30:41.000000Z""}]"
A50,poli_umum,4,Alice,1592908868794666,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:30:46",0,2616,"[{""waktu"":""0"",""waktu_dilayani"":455,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:37.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1356,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:30:38.000000Z""},{""waktu"":""0"",""waktu_dilayani"":412,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:43.000000Z""},{""waktu"":""0"",""waktu_dilayani"":393,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:30:44.000000Z""}]"
A51,poli_umum,4,Emily,5966662265442278,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:30:51",0,3001,"[{""waktu"":""0"",""waktu_dilayani"":393,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:41.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1744,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:30:43.000000Z""},{""waktu"":""0"",""waktu_dilayani"":453,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:46.000000Z""},{""waktu"":""0"",""waktu_dilayani"":411,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:30:49.000000Z""}]"
A52,poli_umum,4,Jane,3229558732323000,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:30:55",0,2795,"[{""waktu"":""0"",""waktu_dilayani"":400,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:44.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1602,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:30:46.000000Z""},{""waktu"":""0"",""waktu_dilayani"":472,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:51.000000Z""},{""waktu"":""0"",""waktu_dilayani"":321,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:30:53.000000Z""}]"
A53,poli_umum,4,Emma,0827832474373433,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:30:58",0,2863,"[{""waktu"":""0"",""waktu_dilayani"":323,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:49.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1662,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:30:51.000000Z""},{""waktu"":""0"",""waktu_dilayani"":509,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:55.000000Z""},{""waktu"":""0"",""waktu_dilayani"":369,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:30:57.000000Z""}]"
A54,poli_umum,4,Jane,9294088643997705,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:31:02",0,2670,"[{""waktu"":""0"",""waktu_dilayani"":441,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:53.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1318,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:30:55.000000Z""},{""waktu"":""0"",""waktu_dilayani"":552,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:59.000000Z""},{""waktu"":""0"",""waktu_dilayani"":359,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:31:00.000000Z""}]"
A55,poli_umum,4,Bob,7722676339989261,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:31:06",0,2328,"[{""waktu"":""0"",""waktu_dilayani"":441,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:30:57.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1130,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:30:59.000000Z""},{""waktu"":""0"",""waktu_dilayani"":568,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:02.000000Z""},{""waktu"":""0"",""waktu_dilayani"":189,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:31:04.000000Z""}]"
A56,poli_umum,4,Sophia,6863560856029700,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:31:09",0,3175,"[{""waktu"":""0"",""waktu_dilayani"":585,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:00.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1548,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:31:02.000000Z""},{""waktu"":""0"",""waktu_dilayani"":595,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:06.000000Z""},{""waktu"":""0"",""waktu_dilayani"":447,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:31:07.000000Z""}]"
A57,poli_umum,4,Alice,4955353624304685,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:31:13",0,2542,"[{""waktu"":""0"",""waktu_dilayani"":504,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:04.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1287,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:31:06.000000Z""},{""waktu"":""0"",""waktu_dilayani"":484,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:09.000000Z""},{""waktu"":""0"",""waktu_dilayani"":267,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:31:11.000000Z""}]"
A58,poli_umum,4,Alice,4160149572987945,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:31:16",0,2762,"[{""waktu"":""0"",""waktu_dilayani"":494,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:08.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1595,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:31:09.000000Z""},{""waktu"":""0"",""waktu_dilayani"":370,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:13.000000Z""},{""waktu"":""0"",""waktu_dilayani"":303,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:31:14.000000Z""}]"
A59,poli_umum,4,Alice,9810848169712474,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:31:19",0,2565,"[{""waktu"":""0"",""waktu_dilayani"":404,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:11.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1465,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:31:13.000000Z""},{""waktu"":""0"",""waktu_dilayani"":375,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:16.000000Z""},{""waktu"":""0"",""waktu_dilayani"":321,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:31:18.000000Z""}]"
A60,poli_umum,4,Alice,6496038877678456,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:31:22",0,2818,"[{""waktu"":""0"",""waktu_dilayani"":301,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:14.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1627,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:31:16.000000Z""},{""waktu"":""0"",""waktu_dilayani"":589,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:20.000000Z""},{""waktu"":""0"",""waktu_dilayani"":301,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:31:21.000000Z""}]"
A61,poli_umum,4,Jane,5234721572983708,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:31:25",0,2862,"[{""waktu"":""0"",""waktu_dilayani"":456,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:18.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1762,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:31:20.000000Z""},{""waktu"":""0"",""waktu_dilayani"":336,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:22.000000Z""},{""waktu"":""0"",""waktu_dilayani"":308,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:31:24.000000Z""}]"
A62,poli_umum,4,Alice,5799391672813428,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:31:28",0,2526,"[{""waktu"":""0"",""waktu_dilayani"":432,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:21.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1581,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:31:22.000000Z""},{""waktu"":""0"",""waktu_dilayani"":318,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:25.000000Z""},{""waktu"":""0"",""waktu_dilayani"":195,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:31:26.000000Z""}]"
A63,poli_umum,4,Sophia,9661352003658464,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:31:30",0,2679,"[{""waktu"":""0"",""waktu_dilayani"":545,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:24.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1286,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:31:25.000000Z""},{""waktu"":""0"",""waktu_dilayani"":401,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:28.000000Z""},{""waktu"":""0"",""waktu_dilayani"":447,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:31:29.000000Z""}]"
A64,poli_umum,4,Sophia,1501766019898621,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:31:33",0,2083,"[{""waktu"":""0"",""waktu_dilayani"":339,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:26.000000Z""},{""waktu"":""0"",""waktu_dilayani"":950,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:31:28.000000Z""},{""waktu"":""0"",""waktu_dilayani"":522,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:31.000000Z""},{""waktu"":""0"",""waktu_dilayani"":272,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:31:32.000000Z""}]"
A65,poli_umum,4,Oliver,8875247565764607,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:31:36",0,2558,"[{""waktu"":""0"",""waktu_dilayani"":356,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:29.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1300,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:31:31.000000Z""},{""waktu"":""0"",""waktu_dilayani"":556,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:33.000000Z""},{""waktu"":""0"",""waktu_dilayani"":346,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:31:34.000000Z""}]"
A66,poli_umum,4,Jane,6016409787966324,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:31:38",0,3035,"[{""waktu"":""0"",""waktu_dilayani"":501,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:32.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1649,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:31:33.000000Z""},{""waktu"":""0"",""waktu_dilayani"":549,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:36.000000Z""},{""waktu"":""0"",""waktu_dilayani"":336,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:31:37.000000Z""}]"
A67,poli_umum,4,Emily,6295553549916776,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:31:40",0,2565,"[{""waktu"":""0"",""waktu_dilayani"":432,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:35.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1429,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:31:36.000000Z""},{""waktu"":""0"",""waktu_dilayani"":334,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:38.000000Z""},{""waktu"":""0"",""waktu_dilayani"":370,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:31:39.000000Z""}]"
A68,poli_umum,4,Sophia,1422873809390885,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:31:42",0,2412,"[{""waktu"":""0"",""waktu_dilayani"":338,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:37.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1266,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:31:38.000000Z""},{""waktu"":""0"",""waktu_dilayani"":501,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:40.000000Z""},{""waktu"":""0"",""waktu_dilayani"":307,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:31:41.000000Z""}]"
A69,poli_umum,4,Emily,5357660980741390,0,sudah_dilayani,"2024-06-17 00:00:00","2024-06-04 14:31:44",0,2301,"[{""waktu"":""0"",""waktu_dilayani"":432,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:39.000000Z""},{""waktu"":""0"",""waktu_dilayani"":934,""ruangan"":""lab"",""updated_at"":""2024-06-04T07:31:40.000000Z""},{""waktu"":""0"",""waktu_dilayani"":500,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T07:31:42.000000Z""},{""waktu"":""0"",""waktu_dilayani"":435,""ruangan"":""apotik"",""updated_at"":""2024-06-04T07:31:43.000000Z""}]"
